subject_name,course_code,course_title,option_number,component,class_nbr,section,meeting_start_date,meeting_end_date,day,start_time,end_time,room,instructor,seats_open,seats_cap
Accounting,ACCT 110,Financial Accounting,10,Lecture,57947,604,2026-01-12,2026-05-01,Monday Wednesday,13:05,14:25,To be announced,Amer Alfadli,30,30
Accounting,ACCT 110,Financial Accounting,11,Lecture,56949,500,2026-01-19,2026-05-08,Monday Wednesday,11:00,12:20,To be announced,Fadil Sahiti,35,35
Accounting,ACCT 210,Management Accounting,1,Lecture,52365,04,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Max Lowenthal Hall (LOW)-3105,Qian Song,35,35
Accounting,ACCT 210,Management Accounting,2,Lecture,52377,05,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW)-3115,Qian Song,35,35
Accounting,ACCT 210,Management Accounting,3,Lecture,56700,700,2026-01-19,2026-05-05,Monday Wednesday | Friday,12:00 | 10:30,12:55 | 11:25,DBK 03,Kevin Walker,40,40
Accounting,ACCT 210,Management Accounting,4,Lecture,56767,800,2026-01-19,2026-05-05,Tuesday Thursday,15:00,16:20,To be announced,Vanja Vejzagic,37,37
Accounting,ACCT 210,Management Accounting,5,Lecture,56768,801,2026-01-19,2026-05-05,Tuesday Thursday,16:30,17:50,To be announced,Vanja Vejzagic,37,37
Accounting,ACCT 210,Management Accounting,6,Lecture,56769,802,2026-01-19,2026-05-05,Monday Wednesday,12:00,13:20,To be announced,Vanja Vejzagic,33,33
Accounting,ACCT 210,Management Accounting,7,Lecture,56858,803,2026-01-19,2026-05-05,Monday Wednesday,16:30,17:50,To be announced,Vanja Vejzagic,33,33
Accounting,ACCT 210,Management Accounting,8,Lecture,57437,600,2026-01-12,2026-05-01,Tuesday Thursday,09:00,10:20,To be announced,Amer Alfadli,30,30
Accounting,ACCT 210,Management Accounting,9,Lecture,57580,601,2026-01-12,2026-05-01,Tuesday Thursday,13:30,14:50,To be announced,Amer Alfadli,30,30
Accounting,ACCT 210,Management Accounting,10,Lecture,57660,602,2026-01-12,2026-05-01,Monday Wednesday Friday,09:00,09:55,To be announced,Amer Alfadli,30,30
Accounting,ACCT 210,Management Accounting,11,Lecture,57661,603,2026-01-12,2026-05-01,Monday Wednesday Friday,10:05,11:00,To be announced,Amer Alfadli,30,30
Accounting,ACCT 210,Management Accounting,12,Lecture,56950,500,2026-01-19,2026-05-08,Tuesday Thursday,12:30,13:50,To be announced,Fadil Sahiti,35,35
Accounting,ACCT 210,Management Accounting,13,Lecture,56951,501,2026-01-19,2026-05-08,Tuesday Thursday,14:00,15:20,To be announced,Fadil Sahiti,35,35
Accounting,ACCT 360,Intermediate Financial Accounting I,1,Lecture,52476,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW)-3105,Suzanne McCaffrey,20,20
Accounting,ACCT 360,Intermediate Financial Accounting I,2,Lecture,56814,800,2026-01-19,2026-05-05,Tuesday Thursday,18:00,19:20,To be announced,Vanja Vejzagic,15,15
Accounting,ACCT 365,Intermediate Financial Accounting II,1,Lecture,52329,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Max Lowenthal Hall (LOW)-3015,William Dresnack,20,20
Accounting,ACCT 420,Personal and Small Business Taxation,1,Lecture,52350,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW) -1215,Philip Gelsomino,20,20
Accounting,ACCT 420,Personal and Small Business Taxation,2,Lecture,56835,801,2026-01-19,2026-05-05,Monday Wednesday,15:30,16:50,To be announced,Peter Schmidt,15,15
Accounting,ACCT 430,Cost Accounting,1,Lecture,52367,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Max Lowenthal Hall (LOW)-3105,Qian Song,30,30
Accounting,ACCT 490,Auditing,1,Lecture,52522,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Max Lowenthal Hall (LOW)-3215,William Dresnack,15,15
Accounting,ACCT 560,Forensic Accounting and Fraud Examination,1,Lecture,52464,01,2026-01-12,2026-04-27,Tuesday,17:30,20:20,Max Lowenthal Hall (LOW)-3015,Sheri Watkins,10,10
Accounting,ACCT 603,Accounting for Decision Makers,1,Lecture,52331,01,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Max Lowenthal Hall (LOW)-3105,Sriniwas Mahapatro,25,25
Accounting,ACCT 603,Accounting for Decision Makers,2,Lecture,52332,02,2026-01-12,2026-04-27,To be announced,TBA,,Online,Sriniwas Mahapatro,25,25
Accounting,ACCT 641,Cases in Forensic Accounting and Fraud Examination,1,Lecture,52455,01,2026-01-12,2026-04-27,Tuesday,17:30,20:20,Max Lowenthal Hall (LOW)-3015,Sheri Watkins,10,10
Accounting,ACCT 708,Advanced Topics in Auditing and Assurance,1,Lecture,56526,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,16:45,Max Lowenthal Hall (LOW)-3215,William Dresnack,30,30
Accounting,ACCT 709,Basic Taxation,1,Lecture,52333,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW) -1215,Philip Gelsomino,15,15
Accounting,ACCT 740,Comparative Financial Statement Analysis,1,Lecture,52495,01,2026-01-12,2026-04-27,Thursday,17:30,20:20,Max Lowenthal Hall (LOW)-3105,Rong Yang,35,35
Accounting,ACCT 796,Accounting Capstone Experience,1,Lecture,52471,01,2026-01-12,2026-04-27,Monday,13:00,13:50,Max Lowenthal Hall (LOW)-1135,Ashok Robin,32,32
Accounting Technology,NACC 130,Personal Finance,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 10:00,11:50 | 10:50,Lyndon Johnson Hall (LBJ)-2480,Michael Kane,10,10
Accounting Technology,NACC 130,Personal Finance,2,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday | Friday,14:00 | 14:00,15:50 | 14:50,Lyndon Johnson Hall (LBJ)-2225,Michael Kane,10,10
Accounting Technology,NACC 201,Accounting 1,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday | Friday,08:00 | 08:00,09:50 | 08:50,Lyndon Johnson Hall (LBJ)-2580,Mellissa Youngman,10,10
Accounting Technology,NACC 201,Accounting 1,2,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday | Friday,08:00 | 09:00,09:50 | 09:50,Lyndon Johnson Hall (LBJ)-2580,Mellissa Youngman,10,10
Accounting Technology,NACC 201,Accounting 1,3,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 10:00,11:50 | 10:50,Lyndon Johnson Hall (LBJ)-2580,Mellissa Youngman,10,10
Accounting Technology,NACC 203,Accounting 3,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:50,Lyndon Johnson Hall (LBJ)-2227,Michael Kane,10,10
Accounting Technology,NACC 206,Managerial Accounting,1,Lecture,51971,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Lyndon Johnson Hall (LBJ)-2335,Kathleen Brady,15,15
Accounting Technology,NACC 208,Bookkeeping Fundamentals,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:50,Lyndon Johnson Hall (LBJ)-2227,Michael Kane,10,10
Accounting Technology,NACC 299,Co op Accounting Technology Business Technology,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,TBA,Adriana Kulakowski,15,15
Administrative Support Technology,NAST 140,Essential Document Production,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:50,Lyndon Johnson Hall (LBJ)-2580,Kathleen Szczepanek,10,10
Administrative Support Technology,NAST 150,Advanced Document Production,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday | Friday,10:00 | 10:00,11:50 | 10:50,Lyndon Johnson Hall (LBJ)-2227,Donna Tuffner,10,10
Administrative Support Technology,NAST 150,Advanced Document Production,2,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday | Friday,11:00 | 11:00,12:50 | 11:50,Lyndon Johnson Hall (LBJ)-2225,Tracy Magin,10,10
Administrative Support Technology,NAST 160,Fundamentals of Spreadsheet Applications,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday | Friday,14:00 | 15:00,15:50 | 15:50,Lyndon Johnson Hall (LBJ)-2580,Bakar Ali,10,10
Administrative Support Technology,NAST 220,Fundamentals of Database Applications,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:50,Lyndon Johnson Hall (LBJ)-2225,Adriana Kulakowski,10,10
Administrative Support Technology,NAST 241,Preparation for Microsoft Word Certification,1,Laboratory,51975,01,2026-01-12,2026-04-27,Monday,12:00,13:50,Lyndon Johnson Hall (LBJ)-2227,Tracy Magin,5,5
Administrative Support Technology,NAST 242,Preparation for Microsoft PowerPoint Certification,1,Laboratory,51972,01,2026-01-12,2026-04-27,Monday,12:00,13:50,Lyndon Johnson Hall (LBJ)-2227,Tracy Magin,5,5
Administrative Support Technology,NAST 243,Preparation for Microsoft Excel Certification,1,Laboratory,51973,01,2026-01-12,2026-04-27,Monday,12:00,13:50,Lyndon Johnson Hall (LBJ)-2227,Tracy Magin,5,5
Administrative Support Technology,NAST 244,Preparation for Microsoft Access Certification,1,Laboratory,51974,01,2026-01-12,2026-04-27,Monday,12:00,13:50,Lyndon Johnson Hall (LBJ)-2227,Tracy Magin,5,5
Administrative Support Technology,NAST 299,Co op Administrative Support Technology Business Technology,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,TBA,Adriana Kulakowski,10,10
Advertising Photography,PHAP 302,Advertising Photography II,1,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday,11:00,12:50,Frank E. Gannett (GAN)-4060,Rachel Jerome Ferraro,12,12
Advertising Photography,PHAP 302,Advertising Photography II,2,UNKNOWN,,,2026-01-12,2026-04-27,Tuesday,11:00,12:50,Frank E. Gannett (GAN)-4090,Kristy Boyce,12,12
Advertising Photography,PHAP 311,Photographing People,1,Lecture,53821,01,2026-01-12,2026-04-27,Thursday,17:00,19:50,Frank E. Gannett (GAN)-4020,Joshua Rashaad McFadden,13,13
Advertising Photography,PHAP 327,Fashion Photography,1,Lecture,58016,01,2026-01-12,2026-04-27,Wednesday,17:00,19:50,Frank E. Gannett (GAN)-4020,Kristy Boyce,13,13
Advertising Photography,PHAP 336,Photo Illustration,1,Lecture,53822,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Frank E. Gannett (GAN)-4020,Rachel Jerome Ferraro,13,13
Advertising Photography,PHAP 361,Foundations of Image Retouching,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday,11:00,13:50,Frank E. Gannett (GAN)-3220,Jim Porto,15,15
Advertising Photography,PHAP 368,Interactive Music Video Experiences,1,Laboratory,53742,01L,2026-01-12,2026-04-27,Thursday | Tuesday,11:00 | 11:00,13:50 | 12:50,MAGIC Spell Studios (MSS)-2010,"Joe Geigel, | Susan Lakin",11,11
Advertising Photography,PHAP 403,Portfolio Development,1,Lecture,53295,01,2026-01-12,2026-04-27,Monday,17:00,19:50,Frank E. Gannett (GAN)-4020,Clay Patrick McBride,15,15
Advertising Photography,PHAP 403,Portfolio Development,2,Lecture,58015,02,2026-01-12,2026-04-27,Monday,17:00,19:50,Frank E. Gannett (GAN)-2241,- To Be Determined,15,15
Aerospace Studies,AERO 102,Heritage and Values II,1,Lecture,55631,01,2026-01-12,2026-04-27,Wednesday,13:00,13:50,Lewis P Ross Hall (ROS)-A255,"Capt Carpenter, | Elisha Faison | Tyler Oswald,",14,14
Aerospace Studies,AERO 102,Heritage and Values II,2,Lecture,55632,02,2026-01-12,2026-04-27,Friday,09:00,09:50,Wallace Library (WAL)-3605,"Capt Carpenter, | Elisha Faison | Tyler Oswald,",14,14
Aerospace Studies,AERO 202,Team and Leadership Fundamentals II,1,Lecture,55633,01,2026-01-12,2026-04-27,Wednesday,10:00,10:50,Lewis P Ross Hall (ROS)-A255,"Capt Carpenter, | Tyler Oswald",14,14
Aerospace Studies,AERO 301,Leading People Effective Communication II,1,Lecture,55675,01,2026-01-12,2026-04-27,Thursday,12:00,14:50,Lewis P Ross Hall (ROS)-A255,Capt Carpenter,16,16
Aerospace Studies,AERO 402,National Security Leadership Responsibilities Commissioning Preparation II,1,Lecture,55635,01,2026-01-12,2026-04-27,Friday,09:00,11:50,Lewis P Ross Hall (ROS)-A255,"Capt Carpenter | Lt Col Robert Crespo,",14,14
Analytical Chemistry,CHMA 231,Chemical Instrumental Analysis for Engineers,1,Laboratory,50584,01L2,2026-01-12,2026-04-27,Thursday | Tuesday Thursday,15:00 | 11:00,17:50 | 11:50,Institute Hall (INS)-2190 | Wallace Library (WAL)-4480,Kathryn Benincasa,16,16
Analytical Chemistry,CHMA 231,Chemical Instrumental Analysis for Engineers,2,Laboratory,50585,01L3,2026-01-12,2026-04-27,Friday | Tuesday Thursday,15:00 | 11:00,17:50 | 11:50,Institute Hall (INS)-2190 | Wallace Library (WAL)-4480,Kathryn Benincasa,16,16
Analytical Chemistry,CHMA 231,Chemical Instrumental Analysis for Engineers,3,Laboratory,50586,01L1,2026-01-12,2026-04-27,Monday | Tuesday Thursday,10:00 | 11:00,12:50 | 11:50,Institute Hall (INS)-2190 | Wallace Library (WAL)-4480,Kathryn Benincasa,16,16
Analytical Chemistry,CHMA 650,Chemical Separations and Mass Spectrometry,1,Laboratory,50712,01L1,2026-01-12,2026-04-27,Monday | Monday Wednesday,17:00 | 15:00,20:50 | 15:50,Thomas Gosnell Hall (GOS)-1174 | Thomas Gosnell Hall (GOS)-A207,Hans Schmitthenner,8,8
Analytical Chemistry,CHMA 650,Chemical Separations and Mass Spectrometry,2,Laboratory,50719,01L2,2026-01-12,2026-04-27,Wednesday | Monday Wednesday,17:00 | 15:00,20:50 | 15:50,Thomas Gosnell Hall (GOS)-1174 | Thomas Gosnell Hall (GOS)-A207,Hans Schmitthenner,8,8
Analytical Chemistry,CHMA 740,Practical NMR,1,Lecture,50589,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Thomas Gosnell Hall (GOS)-3000,Jeffrey Mills,12,12
Anthropology,ANTH 102,Cultural Anthropology,1,Lecture,53986,01,2026-01-12,2026-04-27,To be announced,TBA,,Online,Conerly Casey,40,40
Anthropology,ANTH 102,Cultural Anthropology,2,Lecture,56240,02,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Max Lowenthal Hall (LOW)-3225,Kristin Kant-Byers,40,40
Anthropology,ANTH 102,Cultural Anthropology,3,Lecture,56241,03,2026-01-12,2026-04-27,Monday Wednesday Friday,12:00,12:50,Max Lowenthal Hall (LOW)-3225,Kristin Kant-Byers,40,40
Anthropology,ANTH 102,Cultural Anthropology,4,Lecture,57615,600,2026-01-12,2026-05-01,Tuesday Thursday,10:30,11:50,To be announced,Rayya Parmeggiani,30,30
Anthropology,ANTH 102,Cultural Anthropology,5,Lecture,57041,500,2026-01-19,2026-05-08,Tuesday Thursday,12:30,13:50,To be announced,Rozafa Berisha,35,35
Anthropology,ANTH 103,Archaeology and the Human Past,1,Lecture,54026,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,James E Gleason Hall(GLE)-2129,Jennifer Chen,40,40
Anthropology,ANTH 210,Culture and Globalization,1,Lecture,54039,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Max Lowenthal Hall (LOW)-3225,Kristin Kant-Byers,32,32
Anthropology,ANTH 220,Language and Culture Introduction to Linguistic Anthropology,1,Lecture,57777,600,2026-01-12,2026-05-01,Tuesday Thursday,09:00,10:20,TBA,Juwaeriah Siddiqui,30,30
Anthropology,ANTH 220,Language and Culture Introduction to Linguistic Anthropology,2,Lecture,57789,601,2026-01-12,2026-05-01,Monday Wednesday Friday,10:05,11:00,TBA,Juwaeriah Siddiqui,30,30
Anthropology,ANTH 260,Native North Americans,1,Lecture,54341,01,2026-01-12,2026-04-27,Tuesday | To be announced,17:00 | TBA,18:15 | ,Online | Wallace Library (WAL)-4620,Perry Ground,32,32
Anthropology,ANTH 265,Native Americans in Film,1,Lecture,56600,01,2026-01-12,2026-04-27,Monday,17:00,19:50,Wallace Library (WAL)-A410,Jeffrey Burnette,32,32
Anthropology,ANTH 270,Cuisine Culture and Power,1,Lecture,56599,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Wallace Library (WAL)-4620,Jennifer Chen,32,32
Anthropology,ANTH 275,Global Islam,1,Lecture,57202,600,2026-01-12,2026-05-01,Monday Wednesday,14:35,15:55,TBA,Yahya Haider,30,30
Anthropology,ANTH 275,Global Islam,2,Lecture,57222,601,2026-01-12,2026-05-01,Tuesday Thursday,13:30,14:50,TBA,Yahya Haider,30,30
Anthropology,ANTH 295,Global Public Health,1,Lecture,56238,01,2026-01-12,2026-04-27,To be announced,TBA,,Online,Conerly Casey,13,13
Anthropology,ANTH 301,Social and Cultural Theory,1,Lecture,53925,01,2026-01-12,2026-04-27,Monday Wednesday,15:00,16:15,George Eastman Hall (EAS)-3355,Richard Fadok,16,16
Anthropology,ANTH 301,Social and Cultural Theory,2,Lecture,57982,600,2026-01-12,2026-05-01,Tuesday Thursday,13:30,14:50,To be announced,Rayya Parmeggiani,15,15
Anthropology,ANTH 301,Social and Cultural Theory,3,Lecture,57983,601,2026-01-12,2026-05-01,Monday Wednesday,14:35,15:55,To be announced,Rayya Parmeggiani,15,15
Anthropology,ANTH 302,Qualitative Research,1,Lecture,54520,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,George Eastman Hall (EAS)-3287,Christine Kray,25,25
Anthropology,ANTH 312,People Before Cities,1,Lecture,56242,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Max Lowenthal Hall (LOW)-3225,David Meiggs,32,32
Anthropology,ANTH 325,Bodies and Culture,1,Lecture,56243,01,2026-01-12,2026-04-27,Tuesday Thursday,14:00,15:15,Liberal Arts Hall (LBR)-3232,Uli Linke,25,25
Anthropology,ANTH 328,Heritage and Tourism,1,Lecture,56885,700,2026-01-19,2026-05-05,Monday Wednesday,16:00,17:20,DBK 21,Francis Brassard,30,30
Anthropology,ANTH 335,Culture and Politics in Latin America,1,Lecture,54473,01,2026-01-12,2026-04-27,Tuesday Thursday,12:30,13:45,Wallace Library (WAL)-4520,Christine Kray,32,32
Anthropology,ANTH 365,Culture and Politics in the Middle East,1,Lecture,57078,600,2026-01-12,2026-05-01,Monday Wednesday Friday,09:00,09:55,TBA,Reem Razem,30,30
Anthropology,ANTH 365,Culture and Politics in the Middle East,2,Lecture,57433,601,2026-01-12,2026-05-01,Monday Wednesday Friday,11:10,12:05,TBA,Reem Razem,30,30
Anthropology,ANTH 365,Culture and Politics in the Middle East,3,Lecture,57522,602,2026-01-12,2026-05-01,Tuesday Thursday,10:30,11:50,TBA,Reem Razem,30,30
Anthropology,ANTH 380,Nationalism and Identity,1,Lecture,58010,700,2026-01-19,2026-05-05,Monday Wednesday,17:30,18:50,DBK 21,Francis Brassard,30,30
Anthropology,ANTH 380,Nationalism and Identity,2,Lecture,57325,600,2026-01-12,2026-05-01,Monday Wednesday,13:05,14:25,To be announced,Yahya Haider,30,30
Anthropology,ANTH 415,Archaeological Science,1,Laboratory,54316,01L1,2026-01-12,2026-04-27,Thursday | Tuesday,08:00 | 08:00,09:50 | 09:50,George Eastman Hall (EAS)-3319 | George Eastman Hall (EAS)-3367,David Meiggs,16,16
Anthropology,ANTH 425,Global Sexualities,1,Lecture,56235,01,2026-01-12,2026-04-27,Monday Wednesday,15:00,16:15,Wallace Library (WAL)-A430,Uli Linke,20,20
Anthropology,ANTH 430,Visual Anthropology,1,Lecture,56601,01,2026-01-12,2026-04-27,Tuesday Thursday,11:00,12:15,Liberal Arts Hall (LBR)-3232,Uli Linke,20,20
Anthropology,ANTH 430,Visual Anthropology,2,Lecture,57049,500,2026-01-19,2026-05-08,Monday Wednesday,18:30,19:50,To be announced,Lum Citaku,20,20
Anthropology,ANTH 435,The Archaeology of Death,1,Laboratory,54006,01L1,2026-01-12,2026-04-27,Wednesday | Monday,10:00 | 10:00,23:50 | 11:50,Carlson Ctr Imaging (CAR)-1210 | George Eastman Hall (EAS)-3319,Jennifer Chen,16,16
Anthropology,ANTH 435,The Archaeology of Death,2,Laboratory,54007,01L2,2026-01-12,2026-04-27,Friday | Monday,10:00 | 10:00,11:50 | 11:50,Carlson Ctr Imaging (CAR)-1210 | George Eastman Hall (EAS)-3319,Jennifer Chen,16,16
Anthropology,ANTH 489,Topics in Anthropology,1,Seminar,56834,700,2026-01-19,2026-05-05,Tuesday | Thursday,12:00 | 09:00,13:20 | 10:20,DBK 15,Francis Brassard,30,30
Anthropology,ANTH 489,Topics in Anthropology,2,Seminar,57040,500,2026-01-19,2026-05-08,Monday Wednesday,12:30,13:50,To be announced,"Gent Carrabregu | Janet REINECK,",35,35
Applied Cognitive Neuroscience,CGNS 410,Imaging in Neuroscience,1,UNKNOWN,,,2026-01-12,2026-04-27,Monday Wednesday,14:00,15:50,Thomas Gosnell Hall (GOS)-1345,Marco Pinto-Orellana,20,20
Applied Cognitive Neuroscience,CGNS 452,Cognitive Neuroscience Seminar B,1,Lecture,50829,01,2026-01-12,2026-04-27,Monday,09:00,09:50,Thomas Gosnell Hall (GOS)-1345,Elena Fedorovskaya,20,20
Applied Cognitive Neuroscience,CGNS 499,Neuroscience Co op,1,UNKNOWN,,,2026-01-12,2026-04-27,To be announced,TBA,,Off-Campus Location,Elena Fedorovskaya,20,20
Applied Cognitive Neuroscience,CGNS 501,Neuroscience Capstone I,1,Research,58031,01,2026-01-12,2026-04-27,Friday,10:00,10:50,Instructor Provided,Elena Fedorovskaya,5,5
Applied Cognitive Neuroscience,CGNS 502,Neuroscience Capstone II,1,Research,56430,01,2026-01-12,2026-04-27,Friday,10:00,12:50,Thomas Gosnell Hall (GOS)-1345,Elena Fedorovskaya,20,20
Applied Cognitive Neuroscience,CGNS 537,Advanced Neuro AI Probability and Generative Models,1,Lecture,57927,01,2026-01-12,2026-04-27,Monday Wednesday Friday,13:00,13:50,Wallace Library (WAL)-4600,Richard Lange,10,10
Applied Cognitive Neuroscience,CGNS 601,Cognitive Neuroscience,1,Lecture,56621,01,2026-01-12,2026-04-27,Tuesday Thursday,09:30,10:45,Thomas Gosnell Hall (GOS)-1345,Agnes Villwock,20,20
Architecture,ARCH 512,Architectural Representation II,1,Lecture,55758,01,2026-01-12,2026-04-27,Tuesday Thursday | To be announced,15:30 | TBA,18:20 | ,Instructor Provided | Sustainability Inst(SUS)-2240,Peter Foti,15,15
Architecture,ARCH 522,Architectural History II,1,Lecture,55760,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Sustainability Inst(SUS)-3150,Alissa De Wit-Paul,15,15
Architecture,ARCH 532,Architectural Design II,1,Lecture,55761,01,2026-01-12,2026-04-27,Monday Wednesday Friday | To be announced,13:00 | TBA,16:50 | ,Slaughter Hall (SLA)-1465 | To be announced,Alissa De Wit-Paul,6,6
Architecture,ARCH 541,Fundamentals of Building System,1,Lecture,55759,01,2026-01-12,2026-04-27,Monday Wednesday Friday,11:00,11:50,Sustainability Inst(SUS)-3150,Julius J. Chiavaroli,15,15
Architecture,ARCH 612,Architectural Representation II,1,Studio,55756,01,2026-01-12,2026-04-27,Tuesday Thursday,15:30,18:20,Sustainability Inst(SUS)-2240,Peter Foti,5,5
Architecture,ARCH 612,Architectural Representation II,2,Studio,56124,02,2026-01-12,2026-04-27,Tuesday,18:30,21:00,Online,- To Be Determined,25,25
Architecture,ARCH 622,Architectural History II,1,Lecture,55690,01,2026-01-12,2026-04-27,Monday Wednesday Friday,10:00,10:50,Sustainability Inst(SUS)-3150,Alissa De Wit-Paul,5,5
